02006714,REFR,0000003B,
02006715,REFR,0000003B,
02006716,REFR,0000003B,
02006717,REFR,02013F0C,
02006719,ACHR,020150AF,Easy
0200671B,REFR,0200825D,
0200671C,REFR,0200825D,
0200671D,ACHR,0200BF5E,Easy
0200671E,ACHR,020150AF,Easy
0200671F,REFR,0200825D,
02006720,REFR,020066F5,
02006721,REFR,020066F3,
02006722,REFR,020066F6,
02006723,REFR,02009341,
02006724,REFR,02007AD8,
02006725,REFR,0200933E,
02006726,REFR,02009341,
02006727,REFR,0200933E,
02006728,REFR,02009341,
02006729,REFR,02007AD8,
0200672A,REFR,02007ADA,
0200672B,REFR,02009341,
0200672C,REFR,02007ADA,
0200672D,REFR,02007ADA,
0200672E,REFR,02009341,
0200672F,REFR,0200E3EF,
02006730,REFR,0200C230,
02006731,REFR,02018EF7,
02006732,REFR,0200C22D,
02006733,REFR,0200C22E,
02006734,REFR,02007AD9,
02006735,REFR,0200933E,
02006736,REFR,02007ADA,
02006737,REFR,02009343,
02006738,REFR,02009343,
02006739,REFR,02007AD9,
0200673A,REFR,02009343,
0200673B,REFR,02009343,
0200673C,REFR,0200933E,
0200673D,REFR,02007ADA,
0200673E,REFR,02009343,
0200673F,REFR,02009343,
02006740,REFR,02007AD9,
02006742,REFR,02009343,
02006743,REFR,02009343,
02006744,REFR,02007AD9,
02006745,REFR,02009342,
02006746,REFR,02007ADA,
02006747,REFR,02009343,
02006748,REFR,02009343,
02006749,REFR,02007AD9,
0200674B,REFR,02009343,
0200674C,REFR,02009343,
0200674D,REFR,0200933E,
0200674E,REFR,02007ADA,
0200674F,REFR,02009343,
02006750,REFR,02009343,
02006751,REFR,02007AD9,
02006752,REFR,02009343,
02006753,REFR,02009343,
02006756,REFR,0200E3F0,
02006757,REFR,0200E3F0,
02006758,REFR,0200E3F0,
02006759,REFR,0200E3F0,
0200675B,REFR,0200E3F0,
0200675C,REFR,0200E3F0,
0200675D,REFR,0200E3F0,
0200675E,REFR,0200E3F0,
0200675F,REFR,0200E3F0,
02006760,REFR,0200E3F0,
02006761,REFR,0200E3F0,
02006762,REFR,0200E3F0,
02006763,REFR,0200E3F0,
02006764,REFR,0200E3F0,
02006766,REFR,0200E3F0,
02006767,REFR,0200E3F0,
02006788,REFR,02005894,
02006789,REFR,02012DB9,
0200678A,REFR,0200DDB5,
0200678B,REFR,02005892,
0200678C,REFR,02003BDA,
0200678D,REFR,0200589B,
0200678E,REFR,0200280E,
0200678F,REFR,0200280C,
02006790,REFR,020059C9,
02006791,REFR,020059CA,
02006792,REFR,0200280D,
02006793,REFR,020059C9,
02006795,REFR,0200E9E9,
02006796,REFR,020059C2,
02006797,REFR,0200C22E,
02006798,REFR,0200C235,
02006799,REFR,0200C235,
0200679A,REFR,0200C22E,
0200679B,REFR,0200C235,
0200679C,REFR,0200C235,
0200679E,REFR,020059C2,
020067A4,REFR,02017651,
020067A6,REFR,02017651,
020067A7,REFR,020059C2,
020067A8,REFR,0200C22E,
020067A9,REFR,0200C235,
020067AA,REFR,0200C235,
02006894,REFR,00000017,
02006895,REFR,00000017,
02006896,REFR,00000017,
02006897,REFR,00000017,
02006898,REFR,0200689A,
0200689C,REFR,0200689A,
0200689D,REFR,0200689A,
02006A53,REFR,02004332,
02006A54,REFR,02003BDA,
02006A59,REFR,02003BD9,
02006A5A,REFR,02003BD9,
02006A5B,REFR,02003BDA,
02006A5C,REFR,02004333,
02006A5D,REFR,02005894,
02006A5E,REFR,020059B3,
02006A5F,REFR,0200589B,
02006A60,REFR,02005894,
02006A61,REFR,02003BDB,
02006A62,REFR,02004334,
02006A63,REFR,0200588F,
02006A64,REFR,02003BD9,
02006A65,REFR,02003BDB,
02006A66,REFR,02004333,
02006A6D,REFR,02003BDA,
02006A76,REFR,02004332,
02006A77,REFR,02003BDA,
02006A78,REFR,02003BDA,
02006A7A,REFR,02004334,
02006A7B,REFR,02004334,
02006A7C,REFR,020059B3,
02006A7D,REFR,02004320,
02006A7E,REFR,02004320,
02006A7F,REFR,02004322,
02006A80,REFR,02003BD9,
02006A81,REFR,02003BDA,
02006A82,REFR,02005899,
02006A83,REFR,02005899,
02006A84,REFR,02004332,
02006A88,REFR,02003BDA,
02006A89,REFR,02003BDA,
02006A8A,REFR,02003BDA,
02006A8B,REFR,02004332,
02006A8C,REFR,02005896,
02006A8D,REFR,02003BDB,
02006A91,REFR,02004334,
02006A92,REFR,02003BDA,
02006A93,REFR,02003BDA,
02006A94,REFR,02005890,
02006A95,REFR,020059B2,
02006A96,REFR,02004333,
02006A97,REFR,02004332,
02006A98,REFR,02004334,
02006A9A,REFR,02003BD9,
02006A9D,REFR,02005837,
02006A9F,REFR,02005890,
02006AA7,REFR,02006AA3,
02006AA8,REFR,02006AA4,
02006AA9,REFR,02006AA5,
02006AAA,REFR,02006AA4,
02006AAB,REFR,02006AA3,
02006AAC,REFR,02006AA5,
02006AAD,REFR,02003BDA,
02006AAE,REFR,02005894,
02006AAF,REFR,02004334,
02006AB0,REFR,02004333,
02006AB1,REFR,02004333,
02006AB2,REFR,02004332,
02006AB3,REFR,02004333,
02006AB5,REFR,02002814,
02006AB6,REFR,02002814,
02006AB7,REFR,0200280C,
02006AB9,REFR,020059C9,
02006ABA,REFR,02003BDB,
02006ABB,REFR,02003BD9,
02006ABC,REFR,02004334,
02006ABD,REFR,0200589D,
02006ABE,REFR,02006AA3,
02006ABF,REFR,02004332,
02006AC0,REFR,02004332,
02006AC1,REFR,02004333,
02006AC7,REFR,02003BDB,
02006AC8,REFR,02005899,
02006AC9,REFR,02005899,
02006ACA,REFR,02005894,
02006ACB,REFR,00073CE6,
02006ACC,REFR,00073CE6,
02006ACD,REFR,00077777,
02006AD2,REFR,0200CA84,
02006AD4,REFR,02005892,
02006AD5,REFR,02004322,
02006AD6,REFR,02004322,
02006AD7,REFR,02004320,
02006AD8,REFR,02004320,
02006AD9,REFR,02003BDB,
02006ADF,REFR,02004334,
02006AE2,REFR,0200588F,
02006BB9,REFR,0000003B,
02006EC0,REFR,0200589D,
02006EC1,REFR,02006AA3,
02006EC8,REFR,02004333,
02006EC9,REFR,02003BD9,
02006ECA,REFR,0200588F,
02006ED2,REFR,02005890,
02006ED3,REFR,02004333,
02006ED4,REFR,02004332,
02006ED5,REFR,02003BDA,
02006ED6,REFR,02006AA3,
02006ED7,REFR,02006AA4,
02006ED8,REFR,02006AA5,
02006ED9,REFR,02006AA6,
02006EDA,REFR,02006AA3,
02006EDB,REFR,02004320,
02006EDC,REFR,02004320,
02006EDD,REFR,02004320,
02006EDE,REFR,02003BDA,
02006EDF,REFR,02003BDA,
02006EE0,REFR,02003BDA,
02006EE1,REFR,02004332,
02006EE2,REFR,02004332,
02006EE3,REFR,02005837,
02006EE4,REFR,020059C2,
02006EE5,REFR,020059C2,
02006EE8,REFR,02003BDA,
02006EE9,REFR,02003BDA,
02006EEA,REFR,02004334,
02006EEB,REFR,02004333,
02006EEC,REFR,02004333,
02006EED,REFR,02004332,
02006EEE,REFR,02006AA3,
02006EEF,REFR,02003BDA,
02006EF0,REFR,02003BDB,
02006EF1,REFR,02003BDB,
02006EF2,REFR,02003BD9,
02006EF3,REFR,02003BD9,
02006EF4,REFR,02003BD9,
02006EF5,REFR,02004332,
02006EF6,REFR,02005837,
02006EF9,REFR,020059C2,
02006EFA,REFR,00016440,
02006EFB,REFR,020059C2,
02006EFC,REFR,0200588F,
02006EFD,REFR,02003BDA,
02006EFE,REFR,02003BDA,
02006EFF,REFR,02003BDA,
02006F00,REFR,02003BDA,
02006F01,REFR,02004332,
02006F02,REFR,02004333,
02006F03,REFR,02004333,
02006F04,REFR,02005899,
02006F05,REFR,0200589B,
02006F07,REFR,02003BD9,
020071E9,REFR,02004334,
020071EB,ACHR,020074F9,
020071EC,ACHR,020074F8,
020071F0,ACHR,020071F1,Hard
020071F2,REFR,00000032,
020071F3,REFR,00104F6F,
020071F4,ACHR,000B9FD8,
020071F5,REFR,0010C0E3,
020071F6,REFR,0010C0E3,
020074FE,REFR,000140BD,
020074FF,REFR,000140BD,
02007632,REFR,0000003B,
0200767F,REFR,000140BD,
0200768A,REFR,000140BD,
0200768B,REFR,000140BD,
0200768C,REFR,000140BD,
0200768D,REFR,000140BD,
0200768E,ACHR,020071AF,Easy
0200768F,REFR,000140BD,
02007690,ACHR,020071AF,Easy
02007691,REFR,000140BD,
02007692,REFR,000140BD,
02007696,REFR,020058A1,
0200769A,REFR,0200588F,
020076A1,REFR,02005892,
020076AB,REFR,02004333,
020076AD,REFR,02005899,
020076DE,REFR,02004333,
020078B9,REFR,020078B8,
02007A31,ACHR,020030D8,
02007A44,REFR,000C4EFD,
02007A4F,REFR,0000003B,
02007A51,REFR,02003AD4,
02007A52,REFR,0200280F,
02007A58,REFR,020064B3,
02007AFB,REFR,02003BDB,
02007AFC,REFR,02003BD9,
02007AFE,REFR,02004333,
02007B04,ACHR,020071AF,Easy
02007B05,REFR,000140BD,
02007B06,REFR,000140BD,
02007B16,REFR,02004333,
02007B1A,REFR,02004332,
02007B1B,REFR,02003BD9,
02007B1C,REFR,02003BDB,
02007B1D,REFR,02003BDA,
02007C49,REFR,0201541A,
02007F4C,REFR,00000032,
02007F59,REFR,0010C4A6,
02008390,REFR,00000034,
02008391,REFR,00000034,
02008393,REFR,00000034,
02008397,REFR,00000034,
0200839D,REFR,00000034,
0200839F,REFR,00000034,
020083A1,REFR,00000034,
020083A7,REFR,00000034,
02008952,REFR,02008940,
02008953,REFR,02008940,
02008957,REFR,00016440,
02008964,REFR,02002814,
02008965,REFR,0200280C,
02008966,REFR,0200280D,
02008967,REFR,020059CA,
02008968,REFR,0200280E,
02008969,REFR,00000032,
0200896C,REFR,02004333,
0200896D,REFR,02004334,
0200896E,REFR,0001A6E2,
02008977,REFR,02004334,
02008978,REFR,02004334,
02008979,REFR,02004333,
02008988,REFR,0001B0A8,
02008989,REFR,0001B0A8,
0200898A,REFR,02004334,
0200898C,REFR,02003BDA,
0200898D,REFR,02003BD9,
02008A50,REFR,02012DBA,
02008A51,REFR,02012DB9,
02008A52,REFR,02012DB9,
02008A53,REFR,02012DB9,
02008A54,REFR,02012DB9,
02008A8D,REFR,02012DB9,
02008A8E,REFR,02012DB9,
02008A8F,REFR,02012DB9,
02008A90,REFR,02012DB9,
02008A91,REFR,02012DB9,
02008A92,REFR,02012DB9,
02008A93,REFR,02012DB9,
02008A94,REFR,02012DB9,
02008A95,REFR,02012DB9,
02008A96,REFR,02012DB9,
02008A97,REFR,02012DB9,
02008A98,REFR,02012DB9,
02008AD9,REFR,00016440,
02008ADA,REFR,02008940,
02008ADB,REFR,020059C2,
02008ADC,REFR,020059C2,
02008ADD,REFR,02008940,
02008ADE,REFR,020059C2,
02008ADF,REFR,00016440,
02008AE0,REFR,020059C2,
02008AE1,REFR,02005837,
02008AE2,REFR,02008940,
02008AE3,REFR,020059C2,
02008AE4,REFR,00016440,
02008AE5,REFR,020059C2,
02008AE6,REFR,02005837,
02008AE7,REFR,020059B2,
02008AE8,REFR,020059B3,
02008AE9,REFR,02004332,
02008AEA,REFR,02004332,
02008AEB,REFR,02004333,
02008AEC,REFR,02003BD9,
02008AED,REFR,02006AA3,
02008AEE,REFR,02012DB9,
02008AEF,REFR,02012DB9,
02008AF0,REFR,02012DB9,
02008AF1,REFR,02012DB9,
02008AF2,REFR,02012DB9,
02009399,REFR,00035F4C,
0200939C,REFR,00000032,
02009FCA,REFR,02007ADA,
02009FCB,REFR,02007ADA,
02009FCC,REFR,02007AD9,
02009FCD,REFR,02007ADA,
02009FD0,REFR,02007ADA,
02009FD1,REFR,02009341,
02009FD2,REFR,02007ADA,
02009FD3,REFR,02007AD9,
02009FD4,REFR,02007AD9,
02009FD5,REFR,02007ADA,
02009FD6,REFR,02009341,
02009FD7,REFR,02007ADA,
02009FD8,REFR,02007AD9,
02009FD9,REFR,02007ADA,
02009FDA,REFR,02007ADA,
02009FDB,REFR,02007AD9,
02009FDC,REFR,02007AD9,
02009FDD,REFR,02007ADA,
02009FDF,REFR,0200E3EF,
02009FE0,REFR,02007AD9,
02009FE1,REFR,02007ADA,
02009FE6,REFR,02007AD9,
02009FE7,REFR,02007AD8,
02009FE8,REFR,02007AD8,
02009FE9,REFR,02007AD8,
02009FEA,REFR,02007AD8,
02009FEB,REFR,02007AD8,
02009FEC,REFR,02007AD8,
02009FED,REFR,02007AD8,
02009FEE,REFR,02007AD8,
02009FEF,REFR,02007AD8,
02009FF0,REFR,02007AD8,
02009FF1,REFR,02007AD9,
02009FF2,REFR,02007ADA,
02009FF3,REFR,02007ADA,
02009FF4,REFR,02007ADA,
02009FF5,REFR,02007ADA,
02009FF6,REFR,02007ADA,
02009FF7,REFR,02007ADA,
02009FF8,REFR,02007ADA,
02009FF9,REFR,02007ADA,
02009FFA,REFR,02007ADA,
02009FFB,REFR,02007ADA,
02009FFC,REFR,02007ADA,
02009FFD,REFR,02007AD9,
02009FFE,REFR,02009341,
02009FFF,REFR,02007AD9,
0200A000,REFR,02007AD9,
0200A001,REFR,02007AD9,
0200A002,REFR,02007AD9,
0200A003,REFR,02009341,
0200A004,REFR,02007AD9,
0200A005,REFR,02007AD9,
0200A006,REFR,02009341,
0200A007,REFR,02007AD9,
0200A008,REFR,02007AD8,
0200A009,REFR,02007ADA,
0200A00A,REFR,02009341,
0200A00B,REFR,02007ADA,
0200A00C,REFR,02007AD9,
0200A00D,REFR,02007AD9,
0200A00E,REFR,02007ADA,
0200A00F,REFR,02007ADA,
0200A010,REFR,02007AD9,
0200A011,REFR,02007ADA,
0200A012,REFR,02007AD9,
0200A013,REFR,02007ADA,
0200A014,REFR,02007AD9,
0200A015,REFR,02007AD9,
0200A016,REFR,02007ADA,
0200A017,REFR,02007ADA,
0200A018,REFR,02009341,
0200A019,REFR,02007ADA,
0200A01A,REFR,02007AD9,
0200A01B,REFR,02007ADA,
0200A01C,REFR,02007ADA,
0200A01D,REFR,02007AD9,
0200A01E,REFR,02007AD9,
0200A01F,REFR,02007AD8,
0200A020,REFR,02007AD8,
0200A021,REFR,02007AD8,
0200A022,REFR,02007AD8,
0200A023,REFR,02007ADA,
0200A024,REFR,02007ADA,
0200A025,REFR,02007ADA,
0200A026,REFR,02007ADA,
0200A027,REFR,02007ADA,
0200A028,REFR,02007AD9,
0200A029,REFR,02007AD9,
0200A02A,REFR,02007AD9,
0200A02B,REFR,02007AD9,
0200A02C,REFR,02009341,
0200A02D,REFR,02007AD8,
0200A02E,REFR,02007AD8,
0200A02F,REFR,02007AD8,
0200A030,REFR,02007AD8,
0200A031,REFR,02007AD8,
0200A032,REFR,02007AD8,
0200A033,REFR,02007AD8,
0200A034,REFR,02007ADA,
0200A035,REFR,02007ADA,
0200A036,REFR,02007ADA,
0200A037,REFR,02007ADA,
0200A038,REFR,02007ADA,
0200A039,REFR,02007ADA,
0200A03A,REFR,02007AD9,
0200A03B,REFR,02007AD9,
0200A03C,REFR,02009341,
0200A03D,REFR,02007AD9,
0200A03E,REFR,02007AD9,
0200A03F,REFR,02009341,
0200A040,REFR,02007ADA,
0200A041,REFR,02007AD9,
0200A042,REFR,02007ADA,
0200A043,REFR,02007AD9,
0200A044,REFR,02007ADA,
0200A045,REFR,02009341,
0200A046,REFR,02007AD8,
0200A047,REFR,02007AD9,
0200A048,REFR,02007ADA,
0200A049,REFR,02007AD9,
0200A04A,REFR,02007ADA,
0200A04B,REFR,02007AD8,
0200A04C,REFR,02007AD8,
0200A04D,REFR,02007ADA,
0200A04E,REFR,02007AD9,
0200A04F,REFR,02007ADA,
0200A050,REFR,02007AD9,
0200A051,REFR,02007ADA,
0200A052,REFR,02007AD9,
0200A053,REFR,02007ADA,
0200A054,REFR,02009341,
0200A055,REFR,02007AD8,
0200A056,REFR,02007ADA,
0200A057,REFR,02007AD9,
0200A058,REFR,02007ADA,
0200A059,REFR,02009341,
0200A05A,REFR,02007AD8,
0200A05B,REFR,02007ADA,
0200A05C,REFR,02007AD9,
0200A05D,REFR,02007AD8,
0200A05E,REFR,02007ADA,
0200A05F,REFR,02009341,
0200A060,REFR,02007AD9,
0200A061,REFR,02007ADA,
0200A062,REFR,02007AD8,
0200A063,REFR,02007AD8,
0200A064,REFR,02007ADA,
0200A065,REFR,02007AD9,
0200A066,REFR,02007ADA,
0200A067,REFR,02007AD9,
0200A068,REFR,02007AD8,
0200A069,REFR,02007ADA,
0200A06A,REFR,02007AD9,
0200A06B,REFR,02007AD8,
0200A06C,REFR,02007AD8,
0200A06D,REFR,02007ADA,
0200A06E,REFR,02007AD9,
0200A06F,REFR,02009341,
0200A070,REFR,02007ADA,
0200A071,REFR,02007ADA,
0200A072,REFR,02007AD9,
0200A073,REFR,02007AD9,
0200A074,REFR,02007ADA,
0200A075,REFR,02007ADA,
0200A076,REFR,02007AD9,
0200A077,REFR,02007AD9,
0200A078,REFR,02007ADA,
0200A079,REFR,02007AD9,
0200A07A,REFR,02007ADA,
0200A07B,REFR,02007AD8,
0200A07C,REFR,02007ADA,
0200A07D,REFR,02009341,
0200A07E,REFR,02007AD8,
0200A07F,REFR,02007ADA,
0200A080,REFR,02007AD9,
0200A081,REFR,02007AD8,
0200A082,REFR,02007AD9,
0200A083,REFR,02007ADA,
0200A084,REFR,02007AD8,
0200A085,REFR,02007AD9,
0200A086,REFR,02007ADA,
0200A087,REFR,02007AD9,
0200A088,REFR,02007ADA,
0200A089,REFR,02007AD8,
0200A08A,REFR,02007ADA,
0200A08B,REFR,02009341,
0200A08C,REFR,02007AD8,
0200A08D,REFR,02007AD9,
0200A08E,REFR,02007ADA,
0200A08F,REFR,02007ADA,
0200A090,REFR,02007AD9,
0200A091,REFR,02007ADA,
0200A092,REFR,02007AD9,
0200A093,REFR,02007AD9,
0200A094,REFR,02007ADA,
0200A095,REFR,02007AD8,
0200A096,REFR,02007AD8,
0200A097,REFR,02007AD9,
0200A098,REFR,02007ADA,
0200A099,REFR,02007AD8,
0200A09A,REFR,02007ADA,
0200A09B,REFR,02007AD9,
0200A09C,REFR,02007AD8,
0200A09D,REFR,02007AD8,
0200A09E,REFR,02007ADA,
0200A09F,REFR,02007AD9,
0200A0A0,REFR,02009341,
0200A0A1,REFR,02007ADA,
0200A0A2,REFR,02007ADA,
0200A0A3,REFR,02007AD9,
0200A0A4,REFR,02009341,
0200A0A5,REFR,02007ADA,
0200A0A6,REFR,02007ADA,
0200A0A7,REFR,02007AD9,
0200A0A8,REFR,02009341,
0200A0A9,REFR,02007ADA,
0200A0AA,REFR,02007AD9,
0200A0AB,REFR,02007ADA,
0200A0AC,REFR,02009341,
0200A0AD,REFR,02007ADA,
0200A0AE,REFR,02009341,
0200A0AF,REFR,02007ADA,
0200A0B0,REFR,02007AD9,
0200A0B1,REFR,02007ADA,
0200A0B2,REFR,02007ADA,
0200A0B3,REFR,02009341,
0200A0B4,REFR,02007AD9,
0200A0B5,REFR,02007ADA,
0200A0B6,REFR,02007AD8,
0200A0B7,REFR,02007ADA,
0200A0B8,REFR,02007AD9,
0200A0B9,REFR,02007AD8,
0200A0BA,REFR,02007AD9,
0200A0BB,REFR,02007ADA,
0200A0BC,REFR,02007AD8,
0200A0BD,REFR,02007ADA,
0200A0BE,REFR,02009341,
0200A0BF,REFR,02007AD8,
0200A0C0,REFR,02007ADA,
0200A0C1,REFR,02007AD9,
0200A0C2,REFR,02007AD9,
0200A0C3,REFR,02007ADA,
0200A0C4,REFR,02007AD8,
0200A0C5,REFR,02007ADA,
0200A0C6,REFR,02007AD9,
0200A0C7,REFR,02007AD9,
0200A0C8,REFR,02007ADA,
0200A0C9,REFR,02007AD8,
0200A0CA,REFR,02007AD8,
0200A0CB,REFR,02007ADA,
0200A0CC,REFR,02009341,
0200A0CD,REFR,02007ADA,
0200A0CE,REFR,02007AD9,
0200A0CF,REFR,02007AD9,
0200A0D0,REFR,02007ADA,
0200A0D1,REFR,02007AD8,
0200A0D2,REFR,02007ADA,
0200A0D3,REFR,02007AD9,
0200A0D4,REFR,02009341,
0200A0D5,REFR,02007ADA,
0200A0D6,REFR,02007AD9,
0200A0D7,REFR,02007ADA,
0200A0D8,REFR,02007AD8,
0200A0D9,REFR,02007AD9,
0200A0DA,REFR,02007ADA,
0200A0DB,REFR,02007AD8,
0200A0DC,REFR,02007AD9,
0200A0DD,REFR,02007ADA,
0200A0DE,REFR,02007AD8,
0200A0DF,REFR,02007ADA,
0200A0E0,REFR,02007AD9,
0200A0E1,REFR,02009341,
0200A0E2,REFR,02007ADA,
0200A0E3,REFR,02007ADA,
0200A0E4,REFR,02007AD9,
0200A0E5,REFR,02009341,
0200A0E8,REFR,02007ADA,
0200A0EA,REFR,02007ADA,
0200A0ED,REFR,02007AD9,
0200A0F7,REFR,02007ADA,
0200A0FA,REFR,02007AD9,
0200A0FC,REFR,02007AD9,
0200A0FF,REFR,02009341,
0200A100,REFR,02007ADA,
0200A10B,REFR,02007ADA,
0200A10C,REFR,02009341,
0200A10D,REFR,02007ADA,
0200A10E,REFR,02007AD9,
0200A10F,REFR,02007AD9,
0200A110,REFR,02007ADA,
0200A111,REFR,02007ADA,
0200A112,REFR,02007AD9,
0200A113,REFR,02007ADA,
0200A114,REFR,02007AD9,
0200A115,REFR,02007ADA,
0200A116,REFR,02007AD9,
0200A117,REFR,02007AD9,
0200A118,REFR,02007ADA,
0200A119,REFR,02007ADA,
0200A11A,REFR,02009341,
0200A11B,REFR,02007ADA,
0200A11C,REFR,02007AD9,
0200A11D,REFR,02007ADA,
0200A11E,REFR,02007ADA,
0200A11F,REFR,02007AD9,
0200A120,REFR,02007AD9,
0200A122,REFR,02007ADA,
0200A123,REFR,02007AD9,
0200A124,REFR,02007AD9,
0200A125,REFR,02007ADA,
0200A126,REFR,02007AD9,
0200A127,REFR,02007ADA,
0200A128,REFR,02007ADA,
0200A129,REFR,02009341,
0200A12A,REFR,02007ADA,
0200A12B,REFR,02007AD9,
0200A12D,REFR,02007AD8,
0200A12E,REFR,02007AD8,
0200A12F,REFR,02007AD8,
0200A130,REFR,02007AD8,
0200A131,REFR,02007ADA,
0200A132,REFR,02007ADA,
0200A133,REFR,02007ADA,
0200A134,REFR,02007ADA,
0200A135,REFR,02007ADA,
0200A136,REFR,02007AD9,
0200A137,REFR,02007AD9,
0200A138,REFR,02007AD9,
0200A139,REFR,02007AD9,
0200A13A,REFR,02009341,
0200A13B,REFR,02007AD8,
0200A13C,REFR,02009341,
0200A13D,REFR,02007ADA,
0200A13E,REFR,02009341,
0200A13F,REFR,02007AD9,
0200A140,REFR,02007ADA,
0200A141,REFR,02007ADA,
0200A142,REFR,02007AD9,
0200A143,REFR,02007AD8,
0200A144,REFR,02007AD8,
0200A145,REFR,02007AD8,
0200A146,REFR,02007AD8,
0200A149,REFR,02007ADA,
0200A159,REFR,02007AD9,
0200A15B,REFR,02007AD9,
0200A15E,REFR,02009341,
0200A162,REFR,00000034,
0200A163,REFR,02007AD8,
0200A164,REFR,02007AD8,
0200A165,REFR,02007AD8,
0200A166,REFR,02007AD8,
0200A167,REFR,02007AD8,
0200A168,REFR,02007AD8,
0200A169,REFR,02007ADA,
0200A16A,REFR,02007ADA,
0200A16B,REFR,02007ADA,
0200A16C,REFR,02007ADA,
0200A16D,REFR,02007ADA,
0200A16E,REFR,02007ADA,
0200A16F,REFR,02007AD9,
0200A170,REFR,02007AD9,
0200A171,REFR,02009341,
0200A172,REFR,02007AD9,
0200A173,REFR,02007AD9,
0200A174,REFR,02009341,
0200A175,REFR,02007AD9,
0200A176,REFR,02007ADA,
0200A177,REFR,02007ADA,
0200A178,REFR,02007AD9,
0200A179,REFR,02007ADA,
0200A17A,REFR,02009341,
0200A17B,REFR,02007AD8,
0200A17C,REFR,02007AD9,
0200A17D,REFR,02007ADA,
0200A17E,REFR,02007AD9,
0200A17F,REFR,02007ADA,
0200A180,REFR,02007AD8,
0200A181,REFR,02007ADA,
0200A182,REFR,02007AD9,
0200A183,REFR,02007AD8,
0200A184,REFR,02007ADA,
0200A185,REFR,02007AD9,
0200A188,REFR,02007ADA,
0200A189,REFR,02007AD9,
0200A18A,REFR,02007ADA,
0200A18B,REFR,02007AD9,
0200A18C,REFR,02007ADA,
0200A18D,REFR,02009341,
0200A18E,REFR,02007AD8,
0200A18F,REFR,02007ADA,
0200A190,REFR,02007AD9,
0200A191,REFR,02007ADA,
0200A192,REFR,02009341,
0200A193,REFR,02007AD8,
0200A194,REFR,02007ADA,
0200A195,REFR,02007AD9,
0200A196,REFR,02007AD8,
0200A197,REFR,02007ADA,
0200A198,REFR,02009341,
0200A199,REFR,02007AD9,
0200A19A,REFR,02007ADA,
0200A19B,REFR,02007AD8,
0200A19C,REFR,02007AD8,
0200A19D,REFR,02007ADA,
0200A19E,REFR,02007AD9,
0200A19F,REFR,02007ADA,
0200A1A0,REFR,02007AD9,
0200A1A1,REFR,02007ADA,
0200A1A2,REFR,02007AD9,
0200A1A3,REFR,02007AD9,
0200A1A4,REFR,02007ADA,
0200A1A5,REFR,02007ADA,
0200A1A6,REFR,02007AD9,
0200A1A7,REFR,02009341,
0200A1A8,REFR,02007ADA,
0200A1A9,REFR,02007ADA,
0200A1AA,REFR,02007AD9,
0200A1AB,REFR,02007AD9,
0200A1AC,REFR,02007ADA,
0200A1AD,REFR,02007ADA,
0200A1AE,REFR,02009341,
0200A1AF,REFR,02007AD9,
0200A1B0,REFR,02007ADA,
0200A1B1,REFR,02007AD8,
0200A1B2,REFR,02007ADA,
0200A1B3,REFR,02007AD9,
0200A1B4,REFR,02007AD8,
0200A1B5,REFR,02007AD9,
0200A1B6,REFR,02007ADA,
0200A1B7,REFR,02007AD8,
0200A1B8,REFR,02009341,
0200A1B9,REFR,02007ADA,
0200A1BA,REFR,02007ADA,
0200A1BB,REFR,02009341,
0200A1BC,REFR,02007ADA,
0200A1BD,REFR,02007AD9,
0200A1BE,REFR,02007ADA,
0200A1BF,REFR,02007AD9,
0200A1C0,REFR,02007AD9,
0200A1C1,REFR,02007ADA,
0200A1C2,REFR,02007ADA,
0200A1C3,REFR,02007AD9,
0200A1C4,REFR,02007ADA,
0200A1C5,REFR,02007AD9,
0200A1C6,REFR,02007AD8,
0200A1C7,REFR,02007AD8,
0200A1C8,REFR,02007AD8,
0200A1C9,REFR,02007AD8,
0200A1CA,REFR,02007AD8,
0200A1CB,REFR,02007AD8,
0200A1CC,REFR,02007AD8,
0200A1CF,REFR,02007AD9,
0200A1D0,REFR,02007ADA,
0200A1D1,REFR,02007AD9,
0200A1D2,REFR,02007ADA,
0200A1D3,REFR,02007AD8,
0200A1D4,REFR,02009341,
0200A1D5,REFR,02007ADA,
0200A1D6,REFR,02007ADA,
0200A1D7,REFR,02009341,
0200A1D8,REFR,02007AD8,
0200A1D9,REFR,02007ADA,
0200A1DA,REFR,02007AD9,
0200A1DB,REFR,02007ADA,
0200A1DC,REFR,02007AD9,
0200A1DD,REFR,02007AD8,
0200A1DF,REFR,02007ADA,
0200A1E0,REFR,02007AD9,
0200A1E1,REFR,02007ADA,
0200A1E2,REFR,02007AD9,
0200A1E3,REFR,02007AD8,
0200A1E4,REFR,02007ADA,
0200A1E5,REFR,02007AD9,
0200A1E6,REFR,02007AD8,
0200A1E7,REFR,02007AD8,
0200A1E8,REFR,02007ADA,
0200A1E9,REFR,02007AD9,
0200A1EA,REFR,02009341,
0200A1EB,REFR,02007ADA,
0200A1EC,REFR,02007ADA,
0200A1ED,REFR,02007AD9,
0200A1EE,REFR,02007AD9,
0200A1EF,REFR,02007ADA,
0200A1F0,REFR,02007AD9,
0200A1F1,REFR,02007ADA,
0200A1F2,REFR,02007AD8,
0200A1F3,REFR,02007AD9,
0200A1F4,REFR,02007ADA,
0200A1F5,REFR,02007AD9,
0200A1F6,REFR,02007ADA,
